K,minRSS,AICminRSSk,purity
486,1421776.7478791564,1518976.7478791564,0.60340750295603574
485,1422449.0954760322,1519449.0954760322,0.60372997957648067
487,1422544.6697511976,1519944.6697511976,0.60872836719337853
488,1422417.4374722464,1520017.4374722464,0.60002149844136299
489,1418643.9629685942,1516443.9629685942,0.60458991723100075
490,1422148.4896600163,1520148.4896600163,0.60308502633559069
491,1417734.0376602223,1515934.0376602223,0.60931957433086104
492,1420670.0371449473,1519070.0371449473,0.60501988605826074
493,1420708.6617809546,1519308.6617809546,0.60776093733204339
494,1420401.2533859587,1519201.2533859587,0.60201010426744062
495,1419399.6146590239,1518399.6146590239,0.60695474578093089
496,1419760.0260077692,1518960.0260077692,0.61168440288079118
497,1418374.9529921475,1517774.9529921475,0.6044824250241857
498,1419114.4867157277,1518714.4867157277,0.60050521337203056
500,1416691.768474991,1516691.768474991,0.60544985488552083
499,1420963.6641308093,1520763.6641308093,0.60211759647425567
501,1420837.2854883417,1521037.2854883417,0.60093518219929054
502,1421066.3190143858,1521466.3190143858,0.60786842953885845
504,1418888.2210816066,1519688.2210816066,0.60690099967752342
503,1417854.5947853255,1518454.5947853255,0.60475115554122327
505,1416006.7493677342,1517006.7493677342,0.60496613995485327
506,1416198.1304373567,1517398.1304373567,0.6024400730947006
507,1417639.8543326089,1519039.8543326089,0.60485864774803821
508,1419866.9088016243,1521466.9088016243,0.60265505750833059
509,1415019.6536035561,1516819.6536035561,0.60695474578093089
510,1417006.1668963775,1519006.1668963775,0.60319251854240563
511,1417875.5836208193,1520075.5836208193,0.60867462108997095
512,1418484.2752297472,1520884.2752297472,0.61318929377620124
513,1415695.1116199957,1518295.1116199957,0.60700849188433836
514,1414768.9786971437,1517568.9786971437,0.60077394388906802
515,1416208.2468465308,1519208.2468465308,0.60609480812641081
516,1415368.2193801983,1518568.2193801983,0.60238632699129313
517,1415004.5501474533,1518404.5501474533,0.60722347629796836
518,1417961.7016799224,1521561.7016799224,0.60711598409115342
519,1418037.4872409035,1521837.4872409035,0.60458991723100075
520,1416826.1444907098,1520826.1444907098,0.60711598409115342
521,1410537.384957616,1514737.384957616,0.60733096850478341
522,1414826.7672758456,1519226.7672758456,0.608782113296786
523,1412955.3083432766,1517555.3083432766,0.60770719122863592
524,1412949.7443402389,1517749.7443402389,0.61012576588197354
525,1414982.897752698,1519982.897752698,0.6036762334730732
526,1414471.9242449463,1519671.9242449463,0.61066322691604857
527,1412130.872465916,1517530.872465916,0.60781468343545098
528,1413232.7683076202,1518832.7683076202,0.608782113296786
530,1411526.2069534396,1517526.2069534396,0.60512737826507579
529,1411930.5419869223,1517730.5419869223,0.60969579705471355
531,1415377.0731856532,1521577.0731856532,0.61130818015693866
532,1412928.5903846156,1519328.5903846156,0.60249381919810818
533,1410170.9690980522,1516770.9690980522,0.60996452757175101
534,1411769.1262248335,1518569.1262248335,0.60512737826507579
535,1410968.2538579917,1517968.2538579917,0.60802966784908097
536,1410674.2587839756,1517874.2587839756,0.61077071912286363
537,1406408.2765647657,1513808.2765647657,0.60421369450714824
538,1410275.4060832055,1517875.4060832055,0.60829839836611843
539,1410195.3795780225,1517995.3795780225,0.61179189508760612
541,1410459.8159131804,1518659.8159131804,0.60587982371278082
540,1414133.0957862576,1522133.0957862576,0.60862087498656348
542,1409942.6089096779,1518342.6089096779,0.60265505750833059
543,1408192.3594601962,1516792.3594601962,0.60797592174567339
544,1407917.9990937884,1516717.9990937884,0.60781468343545098
545,1407139.5701130107,1516139.5701130107,0.60544985488552083
546,1406859.9071331138,1516059.9071331138,0.60582607760937335
547,1410711.3423050989,1520111.3423050989,0.60765344512522845
548,1411198.761542045,1520798.761542045,0.61034075029560353
549,1407897.3875834027,1517697.3875834027,0.60856712888315601
550,1410386.7297595574,1520386.7297595574,0.60577233150596577
551,1407197.0469775631,1517397.0469775631,0.60410620230033318
552,1408561.6750529443,1518961.6750529443,0.60776093733204339
553,1406116.6801431903,1516716.6801431903,0.60383747178329572
554,1407432.7529549047,1518232.7529549047,0.60781468343545098
555,1407729.2479709883,1518729.2479709883,0.60829839836611843
556,1407090.2149867548,1518290.2149867548,0.60313877243899816
557,1408952.7551524912,1520352.7551524912,0.60770719122863592
559,1406146.9797129692,1517946.9797129692,0.60716973019456089
558,1405080.7971226932,1516680.7971226932,0.60964205095130608
561,1404996.3429698308,1517196.3429698308,0.60996452757175101
560,1407917.3387783545,1519917.3387783545,0.60733096850478341
562,1403410.5098646055,1515810.5098646055,0.60738471460819088
563,1404030.1404861789,1516630.1404861789,0.61157691067397613
564,1405350.5563364346,1518150.5563364346,0.61340427818983123
565,1407845.3313845792,1520845.3313845792,0.60598731591959587
566,1405101.3291871168,1518301.3291871168,0.60765344512522845
567,1403693.2680994577,1517093.2680994577,0.61286681715575619
568,1404096.5831415744,1517696.5831415744,0.6063097925400408
569,1402335.5074942755,1516135.5074942755,0.61399548532731374
570,1405483.0162846232,1519483.0162846232,0.60765344512522845
571,1408399.3838640309,1522599.3838640309,0.60158013544018063
572,1401284.5876566598,1515684.5876566598,0.60598731591959587
573,1404537.2768667957,1519137.2768667957,0.60577233150596577
574,1404220.312822578,1519020.312822578,0.60507363216166832
575,1402518.665422396,1517518.665422396,0.61394173922390627
576,1403087.8211056823,1518287.8211056823,0.60883585940019347
577,1398937.2724567985,1514337.2724567985,0.60501988605826074
579,1404034.6897416671,1519834.6897416671,0.60835214446952601
578,1404031.3735560661,1519631.3735560661,0.60910458991723104
580,1404974.6735189841,1520974.6735189841,0.60561109319574336
581,1402084.5842126352,1518284.5842126352,0.60700849188433836
582,1402034.9132970388,1518434.9132970388,0.61093195743308615
583,1399678.3293424242,1516278.3293424242,0.61125443405353108
584,1400276.7777721717,1517076.7777721717,0.61206062560464369
585,1401734.6618143383,1518734.6618143383,0.61270557884553367
586,1402375.1151948229,1519575.1151948229,0.60867462108997095
587,1403021.9109212863,1520421.9109212863,0.60969579705471355
588,1399195.5215519029,1516795.5215519029,0.60964205095130608
589,1398987.0451233194,1516787.0451233194,0.60910458991723104
590,1400062.5106786354,1518062.5106786354,0.60942706653767598
591,1400824.7906281503,1519024.7906281503,0.60824465226271096
592,1399200.0625955658,1517600.0625955658,0.6100182736751586
593,1400720.7764706919,1519320.7764706919,0.60303128023218322
594,1397647.1905139193,1516447.1905139193,0.61077071912286363
595,1399249.5733641426,1518249.5733641426,0.6108244652262711
596,1398972.5397508477,1518172.5397508477,0.61243684832849621
597,1398893.4657189173,1518293.4657189173,0.61055573470923363
598,1396817.3702354212,1516417.3702354212,0.61012576588197354
599,1399370.8264336034,1519170.8264336034,0.61034075029560353
600,1397961.2286778374,1517961.2286778374,0.6118456411910137
601,1400086.1772085272,1520286.1772085272,0.60894335160700852
602,1397612.8813657023,1518012.8813657023,0.60851338277974842
603,1395785.8213736422,1516385.8213736422,0.61195313339782864
604,1397761.1917063708,1518561.1917063708,0.61324303987960871
605,1397218.8926364395,1518218.8926364395,0.61442545415457384
606,1399769.347712077,1520969.347712077,0.61415672363753626
607,1397622.4144244709,1519022.4144244709,0.60942706653767598
608,1396727.8805827193,1518327.8805827193,0.61437170805116625
610,1398021.3430027557,1520021.3430027557,0.6057185854025583
609,1397650.9055860532,1519450.9055860532,0.61679028270450398
611,1397860.0484977076,1520060.0484977076,0.61023325808878859
612,1395390.3465157235,1517790.3465157235,0.61249059443190368
614,1394361.5894906702,1517161.5894906702,0.60899709771041599
613,1397120.1981819663,1519720.1981819663,0.61007201977856607
616,1394429.5591804166,1517629.5591804166,0.6138879931204988
615,1396520.3874331571,1519520.3874331571,0.6046974094378158
617,1396224.8749564274,1519624.8749564274,0.61270557884553367
618,1394657.531169906,1518257.531169906,0.61179189508760612
619,1395204.0814672706,1519004.0814672706,0.60372997957648067
620,1395348.624280923,1519348.624280923,0.61684402880791145
621,1394311.2113296522,1518511.2113296522,0.61195313339782864
622,1391928.9353428218,1516328.9353428218,0.60867462108997095
623,1394637.1473396828,1519237.1473396828,0.60991078146834354
624,1392530.4834946445,1517330.4834946445,0.6108244652262711
625,1393772.5868122582,1518772.5868122582,0.61077071912286363
626,1394812.5813771454,1520012.5813771454,0.61017951198538101
628,1392759.6471497635,1518359.6471497635,0.61313554767279377
627,1390943.6419017457,1516343.6419017457,0.60501988605826074
629,1391486.1788742291,1517286.1788742291,0.61103944963990109
630,1394247.2189929481,1520247.2189929481,0.61125443405353108
631,1392336.935604671,1518536.935604671,0.6126518327421262
632,1392730.6187661225,1519130.6187661225,0.60899709771041599
633,1393125.171358523,1519725.171358523,0.61883263463398908
634,1390406.0442849135,1517206.0442849135,0.61044824250241858
635,1392635.7298660413,1519635.7298660413,0.60937332043426851
636,1394699.0731153241,1521899.0731153241,0.61560786842953885
637,1392175.3906583688,1519575.3906583688,0.60453617112759328
638,1391364.3009368337,1518964.3009368337,0.60905084381382346
639,1391535.7050749243,1519335.7050749243,0.60781468343545098
640,1389965.3306926724,1517965.3306926724,0.61071697301945604
641,1390861.1164054186,1519061.1164054186,0.61157691067397613
642,1391477.2620959876,1519877.2620959876,0.61114694184671614
643,1389521.9358886711,1518121.9358886711,0.61485542298183382
644,1390866.8961837108,1519666.8961837108,0.61098570353649362
645,1390297.0220856096,1519297.0220856096,0.6108244652262711
646,1389774.4406975303,1518974.4406975303,0.6155003762227238
647,1391755.9162875265,1521155.9162875265,0.61695152101472639
648,1390463.2463421095,1520063.2463421095,0.61646780608405893
649,1388846.9101683069,1518646.9101683069,0.6075459529184134
651,1392290.7111776313,1522490.7111776313,0.61173814898419865
650,1389085.4095628874,1519085.4095628874,0.61636031387724388
652,1388614.7650297491,1519014.7650297491,0.61034075029560353
653,1387855.9662001901,1518455.9662001901,0.61560786842953885
654,1387830.4208524476,1518630.4208524476,0.61243684832849621
655,1388923.7186264868,1519923.7186264868,0.61034075029560353
656,1388493.7319729254,1519693.7319729254,0.60856712888315601
657,1387725.5219452044,1519125.5219452044,0.61120068795012361
658,1389532.9558484259,1521132.9558484259,0.60942706653767598
659,1388512.4429393676,1520312.4429393676,0.61152316457056866
660,1385658.538109726,1517658.538109726,0.60942706653767598
661,1387775.8063860931,1519975.8063860931,0.6157153606363539
662,1389298.7545868319,1521698.7545868319,0.60969579705471355
663,1385877.4061149154,1518477.4061149154,0.6157153606363539
665,1388788.6059706374,1521788.6059706374,0.61614532946361389
664,1388495.5294657454,1521295.5294657454,0.61259808663871873
666,1385618.5149416989,1518818.5149416989,0.61270557884553367
667,1385442.4854385497,1518842.4854385497,0.61383424701709122
668,1386848.9939359115,1520448.9939359115,0.61367300870686881
669,1385691.4026958407,1519491.4026958407,0.61490916908524129
671,1387162.1769002052,1521362.1769002052,0.61017951198538101
670,1385345.2259671392,1519345.2259671392,0.61367300870686881
672,1384841.2816417504,1519241.2816417504,0.61458669246479625
673,1384525.5715268047,1519125.5715268047,0.61361926260346122
674,1383263.7618660009,1518063.7618660009,0.6100182736751586
675,1386759.7683360504,1521759.7683360504,0.6134580242932387
676,1383210.8391722129,1518410.8391722129,0.61566161453294632
677,1382680.5856086134,1518080.5856086134,0.61566161453294632
678,1385292.2764257696,1520892.2764257696,0.61587659894657643
679,1383814.3237637188,1519614.3237637188,0.61356551650005375
680,1384008.3371664309,1520008.3371664309,0.6108244652262711
681,1381386.0451150916,1517586.0451150916,0.61759647425561648
682,1383569.596485012,1519969.596485012,0.6095883048478985
683,1382317.7697178593,1518917.7697178593,0.61808018918628405
684,1383262.4826173233,1520062.4826173233,0.61378050091368375
685,1381075.5164025591,1518075.5164025591,0.61297430936257125
686,1380535.3387947881,1517735.3387947881,0.60899709771041599
687,1383046.3889933047,1520446.3889933047,0.6134580242932387
688,1382316.2037245785,1519916.2037245785,0.61383424701709122
689,1379599.2428048837,1517399.2428048837,0.61206062560464369
690,1381066.94708547,1519066.94708547,0.61356551650005375
691,1382934.2174868719,1521134.2174868719,0.61017951198538101
693,1381626.405937528,1520226.405937528,0.61318929377620124
692,1383368.1835910399,1521768.1835910399,0.61335053208642376
694,1380201.5935086277,1519001.5935086277,0.6157153606363539
695,1377390.3252635566,1516390.3252635566,0.61668279049768893
696,1383558.9652484364,1522758.9652484364,0.60996452757175101
697,1381613.1824115745,1521013.1824115745,0.61544663011931633
698,1379026.4269502456,1518626.4269502456,0.61335053208642376
699,1380483.9672842859,1520283.9672842859,0.61044824250241858
700,1382649.2574109461,1522649.2574109461,0.61609158336020642
701,1379987.4907839382,1520187.4907839382,0.61421046974094373
702,1381350.8130774028,1521750.8130774028,0.61598409115339137
703,1379936.2982599619,1520536.2982599619,0.61598409115339137
704,1379613.8029687211,1520413.8029687211,0.61421046974094373
705,1379177.2116693275,1520177.2116693275,0.61480167687842635
706,1375872.4952979907,1517072.4952979907,0.61292056325916366
707,1380358.7279544538,1521758.7279544538,0.6116306567773836
708,1378524.9520420947,1520124.9520420947,0.61335053208642376
709,1378770.9942645438,1520570.9942645438,0.61394173922390627
710,1377999.5903064939,1519999.5903064939,0.61109319574330856
711,1377947.2347827158,1520147.2347827158,0.61845641191013656
712,1376466.7968974458,1518866.7968974458,0.61383424701709122
713,1372413.6279907587,1515013.6279907587,0.61539288401590886
714,1379701.9370590062,1522501.9370590062,0.6116306567773836
715,1376706.5811731345,1519706.5811731345,0.60636353864344839
716,1377775.889054833,1520975.889054833,0.6138879931204988
717,1375892.3191820914,1519292.3191820914,0.61662904439428146
718,1375070.6676078115,1518670.6676078115,0.61232935612168116
719,1379579.2671316119,1523379.2671316119,0.6114156723637536
720,1377130.3536739314,1521130.3536739314,0.61447920025798131
721,1376827.656681899,1521027.656681899,0.61055573470923363
722,1377145.253618371,1521545.253618371,0.6159303450499839
723,1371444.2490796451,1516044.2490796451,0.61410297753412879
724,1375691.0425905238,1520491.0425905238,0.61313554767279377
725,1378552.6762182254,1523552.6762182254,0.60840589057293348
726,1374776.6261563839,1519976.6261563839,0.61711275932494891
728,1375651.667089822,1521251.667089822,0.61157691067397613
727,1374912.3494043439,1520312.3494043439,0.61662904439428146
730,1374283.6851170589,1520283.6851170589,0.61437170805116625
729,1376172.2858164178,1521972.2858164178,0.62098247877028911
731,1373637.4048493775,1519837.4048493775,0.61050198860582605
732,1373622.1062367612,1520022.1062367612,0.61243684832849621
733,1375632.537741839,1522232.537741839,0.61942384177147158
734,1374154.6461051118,1520954.6461051118,0.61636031387724388
735,1374565.6379588551,1521565.6379588551,0.6114156723637536
736,1374365.4108724343,1521565.4108724343,0.61544663011931633
737,1374587.385509083,1521987.385509083,0.61136192626034613
738,1375419.7079304163,1523019.7079304163,0.61329678598301618
740,1372818.3602578316,1520818.3602578316,0.61125443405353108
739,1372198.6348510257,1519998.6348510257,0.61335053208642376
741,1374012.5217217884,1522212.5217217884,0.61431796194775878
742,1374321.6741830206,1522721.6741830206,0.61378050091368375
743,1373074.0625477475,1521674.0625477475,0.61485542298183382
744,1369230.6220573268,1518030.6220573268,0.61587659894657643
745,1371908.3763911319,1520908.3763911319,0.62119746318391922
746,1372939.0801596893,1522139.0801596893,0.61146941846716119
747,1370314.2239023556,1519714.2239023556,0.61200687950123611
748,1369420.0009173695,1519020.0009173695,0.61512415349887128
749,1373772.3792916136,1523572.3792916136,0.61034075029560353
750,1370829.8991267388,1520829.8991267388,0.61474793077501877
751,1372448.6294474364,1522648.6294474364,0.61512415349887128
752,1370068.9444541894,1520468.9444541894,0.62098247877028911
753,1369667.5193342622,1520267.5193342622,0.6138879931204988
754,1372366.7658416305,1523166.7658416305,0.61071697301945604
755,1370754.8190609722,1521754.8190609722,0.61641405998065135
756,1372900.7372041303,1524100.7372041303,0.61313554767279377
758,1368181.4386444066,1519781.4386444066,0.61883263463398908
757,1371567.065373065,1522967.065373065,0.61372675481027628
759,1370720.0393232722,1522520.0393232722,0.61152316457056866
760,1367227.7367208863,1519227.7367208863,0.61114694184671614
761,1368813.3639589052,1521013.3639589052,0.61302805546597872
762,1369547.1847576422,1521947.1847576422,0.61630656777383641
763,1368723.1176161668,1521323.1176161668,0.61232935612168116
764,1365519.2051979245,1518319.2051979245,0.61598409115339137
765,1367623.654014732,1520623.654014732,0.61904761904761907
766,1369044.5166199177,1522244.5166199177,0.62017628721917661
767,1369334.7069499891,1522734.7069499891,0.61474793077501877
769,1369469.1154658543,1523269.1154658543,0.61404923143072132
768,1369114.9884181255,1522714.9884181255,0.60985703536493607
770,1367035.8320807407,1521035.8320807407,0.61619907556702136
771,1367439.0385968585,1521639.0385968585,0.61582285284316884
772,1369127.5552463278,1523527.5552463278,0.61560786842953885
773,1364002.2032479697,1518602.2032479697,0.61818768139309899
774,1366772.1812304955,1521572.1812304955,0.61523164570568634
775,1366802.9225744337,1521802.9225744337,0.61641405998065135
776,1367747.9708177678,1522947.9708177678,0.61625282167042894
777,1367142.5527211735,1522542.5527211735,0.61109319574330856
778,1366495.37568217,1522095.37568217,0.61942384177147158
779,1364226.487552892,1520026.487552892,0.61410297753412879
780,1364407.0774262173,1520407.0774262173,0.61990755670213904
781,1364314.0199260018,1520514.0199260018,0.61840266580672898
782,1365604.4810121036,1522004.4810121036,0.61587659894657643
783,1367929.0314615641,1524529.0314615641,0.61587659894657643
784,1366229.66642781,1523029.66642781,0.61770396646243142
785,1367348.260645604,1524348.260645604,0.61453294636138878
786,1363992.9209223571,1521192.9209223571,0.61695152101472639
787,1365731.3527599149,1523131.3527599149,0.61480167687842635
788,1366043.5378648653,1523643.5378648653,0.61646780608405893
789,1365092.1394130851,1522892.1394130851,0.61910136515102654
790,1366570.8527486767,1524570.8527486767,0.62082124046006659
791,1364981.9291400223,1523181.9291400223,0.61877888853058149
792,1362186.3833311254,1520586.3833311254,0.62039127163280661
793,1365451.9226569668,1524051.9226569668,0.61313554767279377
794,1362364.8329456612,1521164.8329456612,0.61770396646243142
795,1364189.5265230213,1523189.5265230213,0.61625282167042894
797,1363639.8435867804,1523039.8435867804,0.61453294636138878
796,1364405.9452582973,1523605.9452582973,0.61727399763517143
798,1362201.0207429163,1521801.0207429163,0.61802644308287646
799,1363879.7389404597,1523679.7389404597,0.61189938729442117
800,1363014.1151542359,1523014.1151542359,0.61996130280554662
801,1361775.2078495184,1521975.2078495184,0.6146941846716113
803,1364287.1959370889,1524887.1959370889,0.61813393528969152
802,1364009.0218139614,1524409.0218139614,0.61797269697946899
804,1363987.8693586043,1524787.8693586043,0.61867139632376655
805,1360827.0471544352,1521827.0471544352,0.61539288401590886
806,1361733.2008547671,1522933.2008547671,0.62082124046006659
807,1362755.8169860754,1524155.8169860754,0.61447920025798131
808,1362664.4030683679,1524264.4030683679,0.61920885735784159
809,1361633.7185356759,1523433.7185356759,0.61824142749650646
810,1362506.8552398854,1524506.8552398854,0.61953133397828652
811,1362701.7016269122,1524901.7016269122,0.6114156723637536
812,1360943.0149985726,1523343.0149985726,0.62012254111576914
813,1360386.8131164031,1522986.8131164031,0.61243684832849621
815,1360100.7984850577,1523100.7984850577,0.61996130280554662
814,1357216.8906815858,1520016.8906815858,0.62237987745888423
816,1358277.2176908625,1521477.2176908625,0.61641405998065135
817,1354176.8033100725,1517576.8033100725,0.62452972159518438
818,1360232.5618668147,1523832.5618668147,0.6189938729442116
819,1359085.1135885415,1522885.1135885415,0.62001504890895409
820,1359731.2953805509,1523731.2953805509,0.61910136515102654
821,1358731.7422599178,1522931.7422599178,0.61609158336020642
822,1358676.2173126894,1523076.2173126894,0.61937009566806411
823,1360837.1855142228,1525437.1855142228,0.6146941846716113
824,1359192.6530673667,1523992.6530673667,0.61834891970332151
825,1357820.0376522448,1522820.0376522448,0.61888638073739655
826,1356966.8076850104,1522166.8076850104,0.6146941846716113
827,1358193.4325527328,1523593.4325527328,0.62168117811458667
828,1357423.4515263033,1523023.4515263033,0.61555412232613138
829,1359681.481431019,1525481.481431019,0.62189616252821667
830,1356719.2889478866,1522719.2889478866,0.61662904439428146
831,1359340.7055150615,1525540.7055150615,0.61404923143072132
832,1358945.4286153866,1525345.4286153866,0.61861765022035897
833,1358480.3624167098,1525080.3624167098,0.61829517359991404
834,1358481.9902404693,1525281.9902404693,0.61700526711813397
835,1358457.5974047564,1525457.5974047564,0.61507040739546381
836,1357855.5161235433,1525055.5161235433,0.62023003332258408
837,1359676.0827249216,1527076.0827249216,0.61533913791250139
838,1356976.7731768209,1524576.7731768209,0.62119746318391922
839,1355278.2971223921,1523078.2971223921,0.61700526711813397
840,1357796.2814603515,1525796.2814603515,0.61517789960227887
842,1356841.8310509084,1525241.8310509084,0.62071374825325165
841,1356952.144588832,1525152.144588832,0.62275610018273675
843,1356783.1167567947,1525383.1167567947,0.61754272815220901
844,1355614.970598778,1524414.970598778,0.61630656777383641
846,1354882.9544374847,1524082.9544374847,0.61743523594539396
845,1353829.6378933119,1522829.6378933119,0.61383424701709122
848,1355593.3256544338,1525193.3256544338,0.61931634956465653
847,1355542.5583806382,1524942.5583806382,0.61474793077501877
849,1355794.4218226096,1525594.4218226096,0.61458669246479625
850,1357257.2148519021,1527257.2148519021,0.61146941846716119
851,1354076.5379629228,1524276.5379629228,0.61840266580672898
852,1352897.6246150627,1523297.6246150627,0.61738148984198649
853,1353628.9452768911,1524228.9452768911,0.61533913791250139
854,1356123.4218021135,1526923.4218021135,0.6165215521874664
855,1356421.3413024875,1527421.3413024875,0.61662904439428146
856,1352897.0474751901,1524097.0474751901,0.61517789960227887
857,1354203.0269451421,1525603.0269451421,0.62049876383962166
858,1352942.8485723615,1524542.8485723615,0.61818768139309899
860,1350709.5282753028,1522709.5282753028,0.61963882618510158
859,1354443.2397553083,1526243.2397553083,0.61700526711813397
861,1354640.5912524352,1526840.5912524352,0.61598409115339137
862,1353846.9768039042,1526246.9768039042,0.62033752552939914
863,1353469.2980340247,1526069.2980340247,0.61996130280554662
864,1353351.1544812205,1526151.1544812205,0.6159303450499839
865,1355402.0196774649,1528402.0196774649,0.61872514242717402
866,1354278.5195308924,1527478.5195308924,0.62372353004407177
867,1351253.6695849269,1524653.6695849269,0.61818768139309899
868,1350033.8101609384,1523633.8101609384,0.61743523594539396
869,1351141.3809573078,1524941.3809573078,0.62442222938836933
870,1351727.4239804232,1525727.4239804232,0.61894012684080402
871,1352667.1379012628,1526867.1379012628,0.62178867032140173
872,1350398.6227354617,1524798.6227354617,0.61501666129205634
873,1351467.6905541718,1526067.6905541718,0.6185639041169515
874,1352027.0090713771,1526827.0090713771,0.61937009566806411
875,1351092.8354986578,1526092.8354986578,0.62221863914866171
876,1352170.3373507361,1527370.3373507361,0.61791895087606152
877,1349371.710796077,1524771.710796077,0.61636031387724388
878,1350030.1127245727,1525630.1127245727,0.62157368590777173
879,1350877.2371557369,1526677.2371557369,0.6165215521874664
880,1348294.0674773564,1524294.0674773564,0.62125120928732669
881,1352635.8833846524,1528835.8833846524,0.62108997097710417
882,1350835.6808012349,1527235.6808012349,0.62442222938836933
883,1349068.9902035273,1525668.9902035273,0.62205740083843919
884,1350102.841809052,1526902.841809052,0.61845641191013656
885,1349036.3864358771,1526036.3864358771,0.62044501773621408
887,1349384.4116469983,1526784.4116469983,0.61668279049768893
886,1349000.6576005649,1526200.6576005649,0.6206062560464366
888,1346864.6660915222,1524464.6660915222,0.61716650542835649
889,1350475.3833561523,1528275.3833561523,0.62426099107814681
891,1348008.7188161158,1526208.7188161158,0.62178867032140173
890,1348251.7166907331,1526251.7166907331,0.62194990863162425
892,1349285.2345044171,1527685.2345044171,0.61555412232613138
893,1348135.7134330713,1526735.7134330713,0.61684402880791145
894,1346370.8805507568,1525170.8805507568,0.61711275932494891
895,1350623.3208551151,1529623.3208551151,0.62189616252821667
896,1347213.8609127186,1526413.8609127186,0.6228635923895518
897,1351272.458413678,1530672.458413678,0.61367300870686881
898,1344792.5086015314,1524392.5086015314,0.6157153606363539
899,1348071.0510390401,1527871.0510390401,0.61501666129205634
900,1348752.6445170001,1528752.6445170001,0.61431796194775878
901,1345631.2631338383,1525831.2631338383,0.62017628721917661
902,1345156.0398228534,1525556.0398228534,0.62732451897237451
903,1347580.9848455903,1528180.9848455903,0.61867139632376655
904,1344276.8654539497,1525076.8654539497,0.617757712565839
905,1345173.7867168859,1526173.7867168859,0.61781145866924647
906,1348465.572973212,1529665.572973212,0.62248736966569929
907,1344387.9640706992,1525787.9640706992,0.61813393528969152
909,1346583.3244930143,1528383.3244930143,0.6206062560464366
908,1343923.9342078234,1525523.9342078234,0.62135870149414163
910,1345730.4490807315,1527730.4490807315,0.61920885735784159
911,1345599.509757458,1527799.509757458,0.61834891970332151
912,1344438.1791566089,1526838.1791566089,0.62071374825325165
913,1345949.2848481231,1528549.2848481231,0.62178867032140173
914,1344496.2592156073,1527296.2592156073,0.61910136515102654
915,1345735.9112091889,1528735.9112091889,0.62323981511340432
916,1344698.7622447582,1527898.7622447582,0.62092873266688164
917,1342722.6750854983,1526122.6750854983,0.62028377942599167
918,1341746.3418851348,1525346.3418851348,0.61759647425561648
919,1344687.3461538539,1528487.3461538539,0.62211114694184677
921,1346227.2919962639,1530427.2919962639,0.62802321831667207
920,1344888.5671308534,1528888.5671308534,0.6173277437385789
922,1344012.8947512342,1528412.8947512342,0.62055250994302913
923,1342185.0846921375,1526785.0846921375,0.62657207352466948
924,1341956.1571209049,1526756.1571209049,0.62576588197355687
925,1341241.9184279053,1526241.9184279053,0.6206062560464366
926,1343234.2790446032,1528434.2790446032,0.62033752552939914
927,1341844.9377912232,1527244.9377912232,0.62194990863162425
928,1344615.1083284505,1530215.1083284505,0.61920885735784159
929,1341622.1611539032,1527422.1611539032,0.62393851445770177
930,1340806.4384448819,1526806.4384448819,0.62291733849295927
932,1343031.4739536026,1529431.4739536026,0.6228635923895518
931,1341680.4242442911,1527880.4242442911,0.61668279049768893
933,1341380.3445184806,1527980.3445184806,0.61813393528969152
934,1340198.1813956769,1526998.1813956769,0.62205740083843919
935,1343080.7180589871,1530080.7180589871,0.62517467483607436
936,1343271.7988213061,1530471.7988213061,0.62716328066215199
937,1343387.1182908062,1530787.1182908062,0.62318606900999673
938,1338537.3494380708,1526137.3494380708,0.62587337418037192
939,1340712.0904475111,1528512.0904475111,0.62608835859400191
940,1340032.8291671136,1528032.8291671136,0.6206062560464366
942,1341887.9362327806,1530287.9362327806,0.62393851445770177
941,1337433.0093511976,1525633.0093511976,0.62157368590777173
943,1341503.1536478912,1530103.1536478912,0.62248736966569929
944,1342358.3073319208,1531158.3073319208,0.61684402880791145
945,1341149.0528368296,1530149.0528368296,0.62082124046006659
946,1340122.5325942039,1529322.5325942039,0.62098247877028911
947,1338844.9114143075,1528244.9114143075,0.62194990863162425
948,1340360.2375239618,1529960.2375239618,0.62114371708051164
949,1340882.3953751791,1530682.3953751791,0.62334730732021926
950,1340994.3587493114,1530994.3587493114,0.61985381059873157
952,1338772.8256833991,1529172.8256833991,0.62200365473503172
951,1339817.9473440559,1530017.9473440559,0.62383102225088682
953,1338598.8546189554,1529198.8546189554,0.62012254111576914
954,1337279.7785333304,1528079.7785333304,0.62302483069977421
955,1342097.9059749991,1533097.9059749991,0.61539288401590886
956,1338160.7000946067,1529360.7000946067,0.62194990863162425
957,1337304.3302220444,1528704.3302220444,0.62619585080081697
958,1338309.8145319736,1529909.8145319736,0.62017628721917661
959,1336898.2593954136,1528698.2593954136,0.62221863914866171
960,1337622.7743849345,1529622.7743849345,0.62049876383962166
961,1338579.127276028,1530779.127276028,0.62469095990540691
962,1336770.7485997414,1529170.7485997414,0.62114371708051164
963,1335538.2204706471,1528138.2204706471,0.62340105342362684
965,1338422.022477027,1531422.022477027,0.61791895087606152
964,1339101.3545432263,1531901.3545432263,0.61888638073739655
966,1338985.9098818004,1532185.9098818004,0.61781145866924647
967,1337591.1294958782,1530991.1294958782,0.62393851445770177
968,1338012.8172432648,1531612.8172432648,0.62399226056110935
