K,minRSS,AICminRSSk,purity
485,1040365.9964532297,1137365.9964532298,0.76433032616238727
486,1040107.2365668154,1137307.2365668155,0.75697432338653714
487,1039188.5023538623,1136588.5023538624,0.74823039555863979
488,1040478.8338688456,1138078.8338688456,0.76301179736294245
489,1040931.9405212032,1138731.9405212032,0.75988896599583622
490,1039007.8063259467,1137007.8063259467,0.76356696738376129
491,1039976.1210910513,1138176.1210910513,0.75523941707147813
493,1037871.892489491,1136471.892489491,0.76009715475364326
492,1037366.4033294581,1135766.4033294581,0.75954198473282442
494,1037946.5841152945,1136746.5841152945,0.75954198473282442
495,1036467.37777568,1135467.37777568,0.75829285218598197
496,1040261.0031395594,1139461.0031395594,0.76363636363636367
497,1039159.6795299758,1138559.6795299756,0.7539208882720333
498,1036834.166805459,1136434.166805459,0.75905621096460796
499,1037187.1764731756,1136987.1764731756,0.75364330326162388
500,1038855.4643289297,1138855.4643289298,0.76141568355308809
501,1035700.1201545179,1135900.1201545179,0.76245662734212349
502,1037224.5819271059,1137624.5819271058,0.75912560721721023
504,1036475.1232673975,1137275.1232673975,0.76238723108952111
503,1035017.4676423598,1135617.4676423599,0.75551700208188755
506,1034694.3674677619,1135894.367467762,0.76412213740458013
505,1037138.0177389397,1138138.0177389397,0.7510756419153366
507,1035170.0992684863,1136570.0992684863,0.75752949340735598
508,1037697.5086532213,1139297.5086532212,0.76120749479528105
509,1033413.9705073894,1135213.9705073894,0.76197085357390704
510,1034688.3333666924,1136688.3333666925,0.76169326856349762
511,1033851.3627508805,1136051.3627508804,0.76162387231089523
512,1035147.8371440077,1137547.8371440077,0.7656488549618321
513,1033832.7319237842,1136432.7319237841,0.75759888965995836
514,1035188.1083145303,1137988.1083145305,0.75905621096460796
515,1034270.0162188071,1137270.0162188071,0.76009715475364326
516,1032607.0855087974,1135807.0855087973,0.76356696738376129
517,1032467.55768126,1135867.5576812602,0.75558639833448993
518,1032080.1824623392,1135680.1824623393,0.76162387231089523
519,1034840.0467110369,1138640.0467110369,0.76072172102706459
520,1033024.4194494537,1137024.4194494537,0.76419153365718251
521,1033999.5545715016,1138199.5545715014,0.76120749479528105
522,1033330.8697517808,1137730.8697517808,0.75933379597501738
524,1033792.9609492678,1138592.9609492677,0.759264399722415
523,1032435.71595941,1137035.71595941,0.76398334489937547
525,1034511.0635678105,1139511.0635678105,0.74968771686328939
526,1033193.2656406412,1138393.2656406411,0.75794587092297017
527,1032088.233481131,1137488.233481131,0.75808466342817493
528,1031801.524398852,1137401.5243988521,0.75981956974323384
529,1033399.0421279427,1139199.0421279427,0.75787647467036778
530,1032249.3444035205,1138249.3444035205,0.75968077723802918
531,1031455.1036678492,1137655.1036678492,0.76176266481609989
532,1032686.4012921748,1139086.4012921748,0.76197085357390704
534,1032105.9728047537,1138905.9728047536,0.75725190839694656
533,1029206.468904912,1135806.468904912,0.75850104094378901
535,1028971.9724768888,1135971.9724768889,0.75759888965995836
536,1029460.561802848,1136660.561802848,0.76016655100624564
537,1030857.9541747083,1138257.9541747083,0.76086051353226924
538,1031109.7634526732,1138709.7634526733,0.76502428868841088
539,1030669.73505914,1138469.73505914,0.75981956974323384
540,1030225.5836880599,1138225.5836880598,0.76259541984732826
541,1029676.3245301965,1137876.3245301964,0.76391394864677309
542,1030144.3473770281,1138544.3473770281,0.76162387231089523
543,1027024.5696621342,1135624.5696621342,0.76079111727966686
544,1028175.8235771818,1136975.8235771819,0.75225537820957666
545,1027918.6219235254,1136918.6219235254,0.75933379597501738
546,1030524.54132042,1139724.5413204199,0.76509368494101315
547,1029551.3520531919,1138951.352053192,0.76009715475364326
548,1029405.5974952462,1139005.5974952462,0.76002775850104098
549,1028655.8400827708,1138455.8400827707,0.76342817487855652
550,1029019.8263942965,1139019.8263942965,0.76682859125607217
551,1029083.0764718371,1139283.0764718372,0.76224843858431646
553,1029513.7538508384,1140113.7538508384,0.75850104094378901
552,1029409.8379125188,1139809.8379125188,0.76467730742539908
554,1028326.0635668096,1139126.0635668095,0.76738376127689101
555,1028131.554620166,1139131.5546201658,0.75954198473282442
556,1029587.7805386913,1140787.7805386912,0.75399028452463568
557,1028459.9202471668,1139859.9202471669,0.76266481609993064
559,1028347.8326610252,1140147.8326610252,0.76294240111034006
558,1027053.958763288,1138653.9587632879,0.76335877862595425
560,1027276.3414561674,1139276.3414561674,0.76439972241498955
561,1025115.2597661114,1137315.2597661114,0.76932685634975706
562,1026076.6994359493,1138476.6994359493,0.76689798750867455
563,1026270.7746885279,1138870.7746885279,0.76252602359472588
565,1026402.4867096468,1139402.4867096469,0.75822345593337959
564,1023416.8702683367,1136216.8702683367,0.76328938237335187
566,1024316.6757090412,1137516.6757090413,0.76224843858431646
567,1025277.7537318259,1138677.7537318259,0.77078417765440665
568,1025844.5773699433,1139444.5773699433,0.76197085357390704
569,1026726.9665955949,1140526.9665955948,0.76321998612074948
571,1026228.3009928295,1140428.3009928295,0.76009715475364326
570,1024311.8047493279,1138311.8047493279,0.76266481609993064
572,1024712.0811081862,1139112.0811081862,0.77244968771686329
573,1023868.2479434779,1138468.2479434779,0.75537820957668289
574,1024563.318546374,1139363.3185463739,0.76169326856349762
575,1022876.6361623614,1137876.6361623614,0.76217904233171407
576,1022985.0664928852,1138185.0664928854,0.76210964607911169
577,1023485.936934885,1138885.9369348851,0.76183206106870227
578,1022484.7943240872,1138084.7943240872,0.75822345593337959
579,1026338.6009866254,1142138.6009866255,0.76502428868841088
580,1025774.4555086502,1141774.4555086503,0.75121443442054125
582,1023575.456534913,1139975.456534913,0.76766134628730054
581,1023511.9293298748,1139711.9293298749,0.75968077723802918
583,1023568.3343915659,1140168.334391566,0.76391394864677309
584,1024140.0243295156,1140940.0243295156,0.7634975711311589
585,1023258.1226620513,1140258.1226620513,0.75357390700902149
586,1022507.5035246183,1139707.5035246182,0.76502428868841088
587,1022240.2026886465,1139640.2026886465,0.75274115197779323
588,1020746.8196326209,1138346.819632621,0.7596113809854268
589,1021742.1694746676,1139542.1694746676,0.76745315752949339
590,1023556.8207800179,1141556.8207800179,0.77078417765440665
591,1022444.3355089885,1140644.3355089885,0.75475364330326167
592,1022169.0953879025,1140569.0953879026,0.76009715475364326
593,1023324.978203549,1141924.978203549,0.7631505898681471
594,1021891.157349802,1140691.1573498021,0.77050659264399723
595,1021827.43904035,1140827.43904035,0.75968077723802918
596,1021103.4068373472,1140303.4068373472,0.75544760582928527
597,1020346.0041751366,1139746.0041751366,0.75829285218598197
598,1020268.5379293467,1139868.5379293468,0.76537126995142257
600,1018347.2519942654,1138347.2519942652,0.7653018736988203
599,1018072.0346434393,1137872.0346434393,0.76176266481609989
601,1019270.5068755267,1139470.5068755266,0.76613462873004856
602,1021890.1031545515,1142290.1031545515,0.76328938237335187
603,1019098.1843891524,1139698.1843891526,0.76321998612074948
604,1019983.5774232079,1140783.5774232079,0.76655100624566275
605,1017633.1788077442,1138633.1788077443,0.76370575988896594
606,1018858.0181195788,1140058.0181195787,0.76689798750867455
607,1019375.0600699725,1140775.0600699726,0.76821651630811938
608,1018123.2425443331,1139723.242544333,0.76176266481609989
610,1019790.0500288653,1141790.0500288652,0.76120749479528105
609,1018094.4036033778,1139894.4036033778,0.76551006245662734
612,1020291.1227003629,1142691.1227003629,0.76238723108952111
611,1019300.0423753164,1141500.0423753164,0.7649548924358085
613,1016005.5151446938,1138605.5151446937,0.75766828591256075
614,1018649.0778083446,1141449.0778083447,0.7684941013185288
615,1017455.3289650356,1140455.3289650357,0.76634281748785571
616,1017282.0135210671,1140482.0135210671,0.75614156835530877
617,1017210.1618985393,1140610.1618985394,0.76516308119361554
618,1015664.4483734978,1139264.4483734979,0.76523247744621792
619,1017991.8964925744,1141791.8964925744,0.7578070784177654
620,1017741.1981690095,1141741.1981690095,0.76426092990978489
621,1016396.3906837811,1140596.3906837811,0.76113809854267866
622,1017292.1469972852,1141692.1469972851,0.75947258848022203
623,1015573.9270742022,1140173.9270742023,0.76613462873004856
624,1016647.0826500781,1141447.082650078,0.76023594725884802
625,1016385.9872260988,1141385.9872260988,0.76474670367800135
626,1017848.464249154,1143048.4642491541,0.76724496877168635
627,1015489.5353812193,1140889.5353812193,0.76544066620402496
628,1017053.3135836459,1142653.313583646,0.76717557251908397
629,1015072.1663554802,1140872.1663554802,0.76391394864677309
631,1013872.905893254,1140072.9058932541,0.76780013879250519
630,1014313.3929734559,1140313.3929734561,0.76918806384455241
632,1015411.1675010031,1141811.167501003,0.76571825121443438
633,1014381.617493549,1140981.6174935489,0.76044413601665506
634,1014251.5420722391,1141051.5420722391,0.7656488549618321
635,1014559.7838231653,1141559.7838231653,0.76585704371963914
637,1012654.393303164,1140054.393303164,0.75877862595419843
636,1014284.4700148272,1141484.4700148273,0.76210964607911169
638,1012602.0385295156,1140202.0385295157,0.76516308119361554
639,1013805.7483002433,1141605.7483002432,0.76051353226925744
640,1014966.2924366475,1142966.2924366475,0.76224843858431646
641,1013437.8255363326,1141637.8255363326,0.75891741845940319
642,1014329.1756242375,1142729.1756242374,0.76433032616238727
643,1014595.5178892718,1143195.517889272,0.76086051353226924
644,1014181.8477940038,1142981.8477940038,0.76183206106870227
645,1010788.7045536037,1139788.7045536037,0.76939625260235944
646,1012128.9615986625,1141328.9615986627,0.76363636363636367
647,1010875.9158916611,1140275.9158916611,0.76079111727966686
648,1012974.7315681679,1142574.7315681679,0.76176266481609989
649,1011666.0415114519,1141466.0415114518,0.75877862595419843
651,1012447.0441253566,1142647.0441253567,0.76585704371963914
650,1013046.7092601268,1143046.7092601268,0.76065232477446221
652,1012202.8483465262,1142602.8483465263,0.77099236641221369
653,1012569.9778351472,1143169.9778351472,0.76578764746703676
654,1009457.336525745,1140257.336525745,0.76377515614156832
655,1011705.7796817479,1142705.7796817478,0.76752255378209577
656,1010786.1459715866,1141986.1459715865,0.7634975711311589
657,1011307.9989773119,1142707.9989773119,0.76509368494101315
658,1012030.4498409949,1143630.449840995,0.7649548924358085
659,1010041.123825109,1141841.1238251091,0.76398334489937547
660,1011950.614431859,1143950.614431859,0.76363636363636367
661,1010095.8786933337,1142295.8786933338,0.76509368494101315
662,1009812.9808552078,1142212.9808552079,0.76710617626648159
663,1011560.93112288,1144160.93112288,0.76745315752949339
665,1009137.7088157217,1142137.7088157218,0.7720333102012491
664,1009402.1049864636,1142202.1049864637,0.76204024982650942
666,1009803.864350796,1143003.864350796,0.76488549618320612
667,1007509.1106719977,1140909.1106719975,0.76467730742539908
668,1008496.1913490841,1142096.191349084,0.76099930603747401
669,1006264.4692171946,1140064.4692171947,0.76953504510756421
670,1010408.4969894693,1144408.4969894693,0.76266481609993064
671,1009225.2243959489,1143425.2243959489,0.76169326856349762
672,1008098.0628592828,1142498.0628592828,0.7666897987508674
673,1010163.6374882254,1144763.6374882255,0.75766828591256075
674,1009532.5637077162,1144332.5637077163,0.76724496877168635
676,1007484.3728773084,1142684.3728773084,0.76585704371963914
675,1009554.2049748832,1144554.2049748832,0.76689798750867455
677,1007990.2659714362,1143390.2659714362,0.76641221374045798
678,1006842.1460840779,1142442.1460840779,0.76273421235253291
679,1007860.3281203237,1143660.3281203238,0.76266481609993064
680,1007441.171263317,1143441.1712633171,0.76197085357390704
681,1007132.7542561928,1143332.7542561928,0.76301179736294245
682,1007104.447171247,1143504.4471712471,0.77217210270645387
683,1008265.7994713096,1144865.7994713096,0.7628036086051353
684,1007158.6330093583,1143958.6330093583,0.76342817487855652
686,1007308.9757769947,1144508.9757769946,0.76953504510756421
685,1007951.5429239247,1144951.5429239247,0.76710617626648159
688,1007511.9775066689,1145111.9775066688,0.76009715475364326
687,1007367.2283417915,1144767.2283417915,0.76398334489937547
689,1006664.4079453114,1144464.4079453114,0.76599583622484391
690,1007416.3040613125,1145416.3040613125,0.76509368494101315
691,1006076.7983710064,1144276.7983710063,0.76037473976405279
692,1005315.6745726765,1143715.6745726764,0.76134628730048581
693,1003435.1150763417,1142035.1150763417,0.77689104788341434
694,1006569.19426983,1145369.1942698299,0.76391394864677309
695,1005596.3466942236,1144596.3466942236,0.75863983344899377
696,1005613.7457643742,1144813.7457643743,0.76759195003469816
698,1004774.5879852999,1144374.5879853,0.76856349757113118
697,1006368.5586435433,1145768.5586435432,0.76384455239417071
699,1005026.0496985316,1144826.0496985316,0.76544066620402496
700,1003857.9049109061,1143857.9049109062,0.76828591256072176
701,1004656.7537774805,1144856.7537774805,0.76176266481609989
702,1002321.7783585354,1142721.7783585354,0.76856349757113118
703,1005923.9193310353,1146523.9193310353,0.75912560721721023
704,1005040.2581259883,1145840.2581259883,0.76204024982650942
705,1004215.4331603226,1145215.4331603227,0.76245662734212349
706,1003041.4265490376,1144241.4265490375,0.76793893129770996
707,1004068.7806333654,1145468.7806333653,0.76821651630811938
708,1002676.1274658017,1144276.1274658018,0.77258848022206805
709,1004583.8727186607,1146383.8727186606,0.76245662734212349
710,1003601.1236857419,1145601.1236857418,0.76995142262317839
711,1002459.9450554188,1144659.9450554186,0.76641221374045798
712,1002664.1329246863,1145064.1329246862,0.76807772380291461
713,1001813.2420678008,1144413.2420678008,0.76335877862595425
714,1003220.6072936532,1146020.6072936533,0.76911866759195002
715,1003092.0001651783,1146092.0001651784,0.77224149895905625
716,1003917.5540526318,1147117.5540526318,0.76648160999306036
717,1001510.107153701,1144910.1071537011,0.76897987508674537
718,1003018.3753617543,1146618.3753617543,0.76738376127689101
719,1003208.1750699413,1147008.1750699412,0.76446911866759193
720,1001823.7445791757,1145823.7445791757,0.76453851492019431
721,1001212.2342238525,1145412.2342238524,0.76856349757113118
723,1002717.2435040218,1147317.2435040218,0.76793893129770996
722,1002329.7535323969,1146729.7535323969,0.76731436502428874
725,1001120.0176377116,1146120.0176377115,0.76738376127689101
724,1003074.354980111,1147874.3549801111,0.76953504510756421
726,1001472.7786063772,1146672.7786063771,0.7656488549618321
727,1000369.4178647052,1145769.4178647052,0.76391394864677309
728,999796.79172049405,1145396.7917204942,0.76995142262317839
729,1000705.7610574156,1146505.7610574155,0.7723802914642609
730,1001262.4730643324,1147262.4730643323,0.76655100624566275
731,999685.8639947843,1145885.8639947842,0.76793893129770996
732,999631.01482851175,1146031.0148285117,0.77022900763358781
733,997822.40319040266,1144422.4031904028,0.77362942401110335
734,999663.99684906239,1146463.9968490624,0.76391394864677309
735,998753.91317838302,1145753.9131783829,0.76460791117279669
737,1000391.662864783,1147791.6628647828,0.76655100624566275
736,998639.16689485579,1145839.1668948559,0.77258848022206805
738,998596.30479759118,1146196.3047975912,0.76502428868841088
739,998199.44204826304,1145999.442048263,0.76557945870922972
740,997175.89761238231,1145175.8976123822,0.76072172102706459
741,996858.46742735221,1145058.4674273522,0.76807772380291461
743,997318.2169918688,1145918.2169918688,0.76752255378209577
742,999525.10003046866,1147925.1000304688,0.76904927133934764
744,996694.0291453026,1145494.0291453027,0.77175572519083968
745,997193.13880657859,1146193.1388065787,0.76058292852185982
746,996589.93619068887,1145789.936190689,0.76988202637057601
747,997044.23535934882,1146444.2353593488,0.76724496877168635
748,998014.96767737041,1147614.9676773704,0.7670367800138792
749,998763.91585376731,1148563.9158537672,0.76238723108952111
750,998223.74756205012,1148223.7475620501,0.76675919500346978
751,997112.00936441391,1147312.009364414,0.76960444136016659
752,996832.00846499403,1147232.0084649939,0.76793893129770996
754,997445.46926609089,1148245.469266091,0.76731436502428874
753,995357.10293527076,1145957.1029352709,0.76710617626648159
755,996384.23591705039,1147384.2359170504,0.76231783483691884
756,994246.55129037134,1145446.5512903715,0.76995142262317839
757,996727.69036391552,1148127.6903639156,0.76988202637057601
758,996358.50342917757,1147958.5034291777,0.77265787647467032
759,996775.59716436069,1148575.5971643608,0.76953504510756421
760,997092.99335074367,1149092.9933507438,0.77217210270645387
761,994349.99104528211,1146549.9910452822,0.77022900763358781
762,996246.5060738686,1148646.5060738686,0.76363636363636367
763,994769.08327060938,1147369.0832706094,0.76467730742539908
764,996510.98911003303,1149310.989110033,0.76939625260235944
765,994882.46532909654,1147882.4653290967,0.7628036086051353
766,993704.08766941028,1146904.0876694103,0.76294240111034006
767,996760.61340659531,1150160.6134065953,0.76557945870922972
768,993945.33069292572,1147545.3306929257,0.77140874392782788
769,992188.37437347951,1145988.3743734795,0.7702984038861902
770,995374.60733215511,1149374.6073321551,0.77140874392782788
772,994782.68992300669,1149182.6899230066,0.7670367800138792
771,992634.88780735095,1146834.8878073511,0.77036780013879247
773,992811.21042724722,1147411.2104272472,0.77057598889659962
774,991395.32976316265,1146195.3297631626,0.7720333102012491
775,993578.28218892962,1148578.2821889296,0.77217210270645387
776,993217.34821591445,1148417.3482159143,0.77022900763358781
777,994392.07212992373,1149792.0721299239,0.77050659264399723
778,993004.10391260486,1148604.103912605,0.77175572519083968
779,993756.66519876081,1149556.6651987608,0.76446911866759193
780,992515.41496751318,1148515.4149675132,0.77751561415683557
782,990662.60434402421,1147062.6043440243,0.7653018736988203
781,994774.36767096096,1150974.367670961,0.7656488549618321
783,992218.87442477187,1148818.8744247719,0.77036780013879247
784,991817.05538821395,1148617.0553882141,0.76835530881332403
785,992248.72077055543,1149248.7207705555,0.76981263011797363
786,990628.02266508143,1147828.0226650815,0.76967383761276886
787,991728.87001016724,1149128.8700101674,0.76391394864677309
788,992325.31525559316,1149925.315255593,0.7634975711311589
789,992643.23906651116,1150443.2390665112,0.76516308119361554
790,990907.99927971279,1148907.9992797128,0.77140874392782788
792,990619.69444124936,1149019.6944412494,0.77272727272727271
791,991047.45579052949,1149247.4557905295,0.77244968771686329
793,991455.34600691707,1150055.3460069171,0.76738376127689101
795,989322.16165579832,1148322.1616557983,0.76502428868841088
794,990903.15648187208,1149703.1564818721,0.76793893129770996
796,991706.6442078338,1150906.6442078338,0.77244968771686329
797,990383.74727343023,1149783.7472734302,0.77043719639139485
798,990851.27344252681,1150451.2734425268,0.76356696738376129
799,989625.90023893153,1149425.9002389316,0.77286606523247747
800,989042.69111049315,1149042.6911104931,0.76613462873004856
801,989995.03841544723,1150195.0384154473,0.77224149895905625
802,989586.5330929046,1149986.5330929046,0.76523247744621792
803,988033.08960598242,1148633.0896059824,0.77335183900069393
804,989803.77420655906,1150603.7742065592,0.7741845940319223
805,989337.8640551971,1150337.8640551972,0.77251908396946567
806,988898.64332081238,1150098.6433208124,0.76856349757113118
807,991585.07292668556,1152985.0729266857,0.76474670367800135
809,989981.49147322774,1151781.4914732277,0.77126995142262322
808,990178.53472875443,1151778.5347287543,0.76960444136016659
810,987480.32641018042,1149480.3264101804,0.77175572519083968
811,988669.40016361454,1150869.4001636147,0.7723802914642609
812,987080.2876083235,1149480.2876083236,0.76904927133934764
813,989044.97197881702,1151644.9719788171,0.77126995142262322
815,987535.67872794985,1150535.67872795,0.76953504510756421
814,990967.31031014246,1153767.3103101426,0.77022900763358781
816,989777.51365410048,1152977.5136541005,0.76863289382373357
817,987084.73164133111,1150484.7316413312,0.76974323386537125
818,988328.6751088741,1151928.6751088742,0.76953504510756421
819,988602.82377563696,1152402.823775637,0.76925746009715479
820,987230.61224543606,1151230.6122454361,0.77536433032616237
821,987653.27940529922,1151853.2794052991,0.7716863289382373
822,987663.5756353566,1152063.5756353566,0.77071478140180427
823,986590.71025262959,1151190.7102526296,0.77362942401110335
824,987475.10598951753,1152275.1059895176,0.77078417765440665
825,987254.51055725536,1152254.5105572552,0.77043719639139485
826,986424.95116622047,1151624.9511662205,0.76863289382373357
827,983895.01769275637,1149295.0176927564,0.76266481609993064
829,986340.962726839,1152140.9627268389,0.76634281748785571
828,986000.68885757518,1151600.6888575752,0.77515614156835533
830,986502.34152676549,1152502.3415267654,0.77619708535739074
831,984170.48005617864,1150370.4800561788,0.77536433032616237
832,984643.30308900715,1151043.3030890073,0.76800832755031223
833,987197.75132166711,1153797.7513216671,0.77335183900069393
834,983855.56508033688,1150655.5650803368,0.77022900763358781
835,985990.22109815851,1152990.2210981585,0.76835530881332403
836,985638.24613907863,1152838.2461390786,0.77730742539902842
837,985691.46986845962,1153091.4698684597,0.77071478140180427
838,984018.91577891179,1151618.9157789117,0.76169326856349762
840,984802.8184918894,1152802.8184918894,0.76807772380291461
839,985578.41271123663,1153378.4127112366,0.76800832755031223
841,984208.08075086458,1152408.0807508645,0.77904233171408743
842,985597.28376175126,1153997.2837617514,0.76210964607911169
843,984882.83161069313,1153482.8316106931,0.77432338653712696
844,983505.24219051155,1152305.2421905114,0.77293546148507986
845,984114.56387183233,1153114.5638718323,0.76620402498265094
846,982973.68461973546,1152173.6846197355,0.77362942401110335
847,984298.25735946803,1153698.2573594679,0.76731436502428874
848,983159.63382098754,1152759.6338209875,0.77321304649548928
850,983010.07887855417,1153010.078878554,0.77376821651630812
849,983270.0039901972,1153070.0039901971,0.77217210270645387
851,983360.58633540571,1153560.5863354057,0.77321304649548928
852,984300.16657091503,1154700.1665709149,0.77425399028452468
853,980194.03875754762,1150794.0387575477,0.77911172796668982
854,981968.93082457117,1152768.9308245713,0.7653018736988203
855,982930.21965897421,1153930.2196589741,0.76509368494101315
856,981374.03216711525,1152574.0321671152,0.76800832755031223
857,981446.93190283456,1152846.9319028347,0.77744621790423318
858,980403.30406315019,1152003.3040631502,0.77071478140180427
860,983008.39027225727,1155008.3902722574,0.76682859125607217
859,983050.12794593454,1154850.1279459344,0.76724496877168635
861,980970.14731969789,1153170.1473196978,0.77473976405274114
862,979669.99970124546,1152069.9997012455,0.77182512144344206
863,981323.39302008727,1153923.3930200874,0.76925746009715479
864,977865.15116267675,1150665.1511626767,0.77009021512838305
865,981259.22583652078,1154259.2258365208,0.77140874392782788
866,983477.92195757886,1156677.921957579,0.77085357390700904
867,980061.6453592208,1153461.6453592209,0.77126995142262322
868,980732.75558951125,1154332.7555895112,0.76974323386537125
870,979059.82069711643,1153059.8206971164,0.77369882026370573
869,980671.73169558193,1154471.7316955819,0.76738376127689101
871,979856.50011721416,1154056.5001172142,0.77446217904233172
872,981257.56606189476,1155657.5660618949,0.77231089521165852
873,980163.40313524462,1154763.4031352447,0.77057598889659962
874,979994.11760283494,1154794.1176028349,0.77730742539902842
875,979920.64064281585,1154920.6406428157,0.76571825121443438
876,979898.25901380635,1155098.2590138065,0.76585704371963914
877,980040.95166639192,1155440.9516663919,0.76877168632893822
878,981077.51538556872,1156677.5153855686,0.76662040249826513
879,979901.95560155658,1155701.9556015567,0.76981263011797363
880,979506.41342235007,1155506.4134223501,0.76863289382373357
881,978571.83609171282,1154771.8360917128,0.77439278278972934
882,979846.19368103542,1156246.1936810354,0.76689798750867455
883,979313.59072212945,1155913.5907221294,0.77605829285218597
884,978105.82142725505,1154905.8214272549,0.77189451769604445
885,977193.70811399759,1154193.7081139977,0.77224149895905625
887,978422.18109488662,1155822.1810948867,0.77765440666204022
886,979301.3568345455,1156501.3568345455,0.76210964607911169
889,976759.2461759561,1154559.246175956,0.76363636363636367
888,977370.93739304657,1154970.9373930464,0.77071478140180427
890,978723.64213234233,1156723.6421323423,0.77106176266481607
891,977046.09956332494,1155246.0995633248,0.77723802914642615
893,978551.73868857801,1157151.7386885779,0.76724496877168635
892,977329.37998720165,1155729.3799872017,0.77793199167244964
894,977185.91250450071,1155985.9125045007,0.77543372657876475
895,978219.33094648598,1157219.330946486,0.76731436502428874
896,976710.93080254633,1155910.9308025464,0.77161693268563503
897,975847.19983349415,1155247.1998334941,0.77015961138098543
898,975536.96597461053,1155136.9659746105,0.77244968771686329
899,977004.51569136395,1156804.515691364,0.7716863289382373
900,976839.86963780341,1156839.8696378034,0.77425399028452468
901,976504.14434794895,1156704.144347949,0.76918806384455241
902,975527.69685901236,1155927.6968590124,0.77904233171408743
903,975616.13748192496,1156216.1374819251,0.77557251908396951
904,975448.42901095119,1156248.4290109512,0.77300485773768213
905,976725.05957359017,1157725.0595735903,0.76870229007633584
906,975597.36678491253,1156797.3667849125,0.77113115891741846
907,977487.85760264285,1158887.8576026428,0.77460097154753649
908,976438.44765236299,1158038.447652363,0.77175572519083968
909,973645.42975774547,1155445.4297577455,0.77286606523247747
910,972905.43362742302,1154905.4336274229,0.7738376127689105
911,975725.04665348923,1157925.0466534891,0.77293546148507986
912,977097.16926330596,1159497.1692633061,0.77231089521165852
913,973485.32282854232,1156085.3228285424,0.77002081887578067
915,973744.06334161235,1156744.0633416125,0.77404580152671754
914,973412.08884975396,1156212.0888497541,0.77446217904233172
916,973710.98728291178,1156910.9872829118,0.77050659264399723
918,971418.33007298352,1155018.3300729836,0.77335183900069393
917,974841.52930965833,1158241.5293096583,0.77744621790423318
919,974992.83493115404,1158792.834931154,0.77279666897987509
920,972562.7876014983,1156562.7876014984,0.76918806384455241
921,973563.30334857991,1157763.3033485799,0.76946564885496183
922,974644.98808381555,1159044.9880838157,0.77515614156835533
923,972853.27290520642,1157453.2729052063,0.7723802914642609
924,971168.97663386539,1155968.9766338654,0.76891047883414299
925,974627.22053693258,1159627.2205369326,0.77342123525329631
926,972233.17423703743,1157433.1742370375,0.77515614156835533
928,971762.82277869666,1157362.8227786967,0.76897987508674537
927,972498.25553921529,1157898.2555392152,0.77106176266481607
929,972282.74310529162,1158082.7431052916,0.77113115891741846
930,972625.61043484742,1158625.6104348474,0.77501734906315056
931,972803.09062354849,1159003.0906235485,0.76675919500346978
932,973331.13415766752,1159731.1341576674,0.77744621790423318
933,972453.7776069222,1159053.7776069222,0.77397640527411515
934,970530.0865244075,1157330.0865244074,0.77314365024288689
935,969730.73208882276,1156730.7320888229,0.76717557251908397
936,971650.11646432604,1158850.1164643262,0.77571131158917417
937,971200.68084677472,1158600.6808467747,0.77439278278972934
938,968519.53250620665,1156119.5325062065,0.77140874392782788
939,971105.57232074207,1158905.5723207421,0.77800138792505202
940,972101.71892158082,1160101.7189215808,0.76578764746703676
941,972689.00139751192,1160889.0013975119,0.76551006245662734
942,970862.9746427983,1159262.9746427983,0.77585010409437893
943,970922.45359570812,1159522.4535957081,0.76752255378209577
944,971855.16152573959,1160655.1615257396,0.77161693268563503
946,971672.85184046987,1160872.85184047,0.76897987508674537
945,970388.15088060196,1159388.150880602,0.77439278278972934
948,969655.75648807513,1159255.756488075,0.77550312283136713
947,970437.51531672513,1159837.5153167252,0.77536433032616237
949,970801.50881003484,1160601.508810035,0.779528105482304
951,970510.04389919271,1160710.0438991927,0.77550312283136713
950,969409.17508601211,1159409.1750860121,0.77342123525329631
952,971635.81734430918,1162035.8173443093,0.77175572519083968
953,968612.30524538481,1159212.3052453848,0.777029840388619
954,969679.9794779626,1160479.9794779625,0.7741845940319223
955,968703.82518025173,1159703.8251802516,0.77716863289382376
956,965849.56691485073,1157049.5669148508,0.77328244274809166
957,969857.4158033377,1161257.4158033377,0.76918806384455241
958,968304.44545675989,1159904.44545676,0.77876474670367801
959,968372.42160145019,1160172.4216014501,0.7777238029146426
960,967556.55917754944,1159556.5591775496,0.77265787647467032
961,967601.47159221477,1159801.4715922149,0.77397640527411515
962,967632.38656337734,1160032.3865633775,0.77591950034698132
963,967047.55463516049,1159647.5546351606,0.77654406662040254
965,968139.93400620972,1161139.9340062097,0.77550312283136713
964,968271.98745243927,1161071.9874524393,0.77487855655794591
966,968710.31873987685,1161910.3187398768,0.77161693268563503
967,965914.80973049742,1159314.8097304974,0.77002081887578067
968,968402.83932546794,1162002.8393254681,0.76974323386537125
969,967295.60762849008,1161095.6076284901,0.77605829285218597
971,967251.26870861603,1161451.268708616,0.77154753643303264
970,967295.12112504477,1161295.1211250448,0.77356002775850108
972,967070.3436793359,1161470.3436793359,0.77578070784177655
973,966049.61481064325,1160649.6148106433,0.78098542678695348
974,966250.93196233443,1161050.9319623346,0.77369882026370573
975,965293.60690029967,1160293.6069002997,0.77807078417765441
977,966500.90857224946,1161900.9085722496,0.77820957668285917
976,967903.13915762387,1163103.139157624,0.76939625260235944
